Op, T_total, T_queue, T_server, Success
set, 40, 0, 18, true
set, 10, 9, 1, true
set, 13, 12, 1, true
set, 1, 1, 0, true
set, 1, 0, 1, true
set, 10, 0, 10, true
set, 5, 3, 2, true
set, 5, 0, 4, true
set, 9, 0, 8, true
set, 26, 16, 9, true
set, 13, 3, 9, true
set, 5, 4, 1, true
set, 17, 8, 9, true
set, 4, 0, 4, true
set, 25, 6, 18, true
set, 14, 5, 9, true
set, 12, 3, 9, true
set, 21, 3, 18, true
set, 7, 7, 0, true
set, 8, 0, 8, true
set, 17, 3, 13, true
set, 11, 10, 1, true
set, 9, 1, 8, true
set, 9, 8, 1, true
set, 10, 0, 10, true
set, 10, 2, 7, true
set, 6, 0, 5, true
set, 2, 0, 1, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 3, 2, 1, true
set, 2, 0, 1, true
set, 15, 5, 10, true
set, 1, 0, 1, true
set, 14, 5, 9, true
set, 13, 4, 8, true
set, 23, 4, 19, true
set, 8, 6, 2, true
set, 12, 3, 9, true
set, 13, 4, 8, true
set, 7, 0, 7, true
set, 14, 5, 9, true
set, 8, 0, 7, true
set, 1, 0, 1, true
set, 11, 5, 5, true
set, 12, 2, 10, true
set, 13, 3, 9, true
set, 4, 2, 2, true
set, 2, 1, 1, true
set, 12, 2, 10, true
set, 11, 0, 10, true
set, 10, 0, 10, true
set, 6, 5, 1, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 11, 1, 10, true
set, 12, 3, 9, true
set, 14, 4, 10, true
set, 14, 4, 9, true
set, 5, 4, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 22, 3, 19, true
set, 14, 5, 9, true
set, 2, 1, 1, true
set, 5, 4, 0, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 17, 7, 9, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 23, 3, 20, true
set, 13, 2, 11, true
set, 4, 3, 1, true
set, 17, 7, 10, true
set, 1, 0, 0, true
set, 2, 1, 1, true
set, 9, 7, 2, true
set, 10, 0, 3, true
set, 13, 1, 1, true
set, 3, 0, 3, true
set, 2, 0, 2, true
set, 2, 1, 1, true
set, 3, 0, 2, true
set, 2, 0, 1, true
set, 2, 1, 1, true
set, 5, 4, 1, true
set, 2, 1, 1, true
set, 10, 0, 10, true
set, 11, 1, 10, true
set, 10, 0, 10, true
set, 10, 1, 9, true
set, 3, 1, 2, true
set, 9, 0, 9, true
set, 11, 1, 10, true
set, 11, 0, 10, true
set, 2, 0, 1, true
set, 9, 0, 9, true
set, 9, 0, 8, true
set, 2, 0, 2, true
set, 10, 0, 9, true
set, 2, 0, 1, true
set, 8, 0, 8, true
set, 2, 0, 2, true
set, 4, 0, 4, true
set, 10, 2, 8, true
set, 9, 0, 9, true
set, 11, 3, 8, true
set, 10, 3, 7, true
set, 14, 4, 10, true
set, 3, 3, 0, true
set, 4, 2, 2, true
set, 21, 2, 19, true
set, 13, 0, 13, true
set, 11, 1, 10, true
set, 18, 4, 14, true
set, 11, 3, 8, true
set, 14, 4, 10, true
set, 11, 2, 9, true
set, 13, 3, 10, true
set, 8, 0, 8, true
set, 12, 3, 9, true
set, 11, 2, 9, true
set, 22, 3, 19, true
set, 16, 5, 10, true
set, 13, 3, 10, true
set, 1, 0, 1, true
set, 11, 2, 9, true
set, 15, 5, 10, true
set, 11, 2, 9, true
set, 10, 0, 9, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 11, 2, 9, true
set, 9, 2, 6, true
set, 1, 0, 1, true
set, 2, 0, 2, true
set, 1, 0, 1, true
set, 9, 0, 1, true
set, 1, 0, 1, true
set, 16, 7, 9, true
set, 1, 1, 0, true
set, 11, 1, 10, true
set, 11, 1, 10, true
set, 2, 0, 2, true
set, 13, 3, 10, true
set, 9, 0, 9, true
set, 20, 0, 20, true
set, 71, 0, 70, true
set, 4, 1, 3, true
set, 9, 0, 9, true
set, 7, 5, 2, true
set, 17, 7, 10, true
set, 18, 7, 11, true
set, 14, 2, 11, true
set, 0, 0, 0, true
set, 15, 6, 9, true
set, 12, 3, 9, true
set, 8, 5, 3, true
set, 24, 5, 19, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 16, 6, 10, true
set, 14, 4, 10, true
set, 8, 0, 8, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 12, 2, 10, true
set, 1, 0, 1, true
set, 17, 4, 13, true
